,runtime,log_budget,log_revenue,log_popularity,log_vote_count,num_genres,is_english,is_adult,is_summer,is_holiday,is_friday_release,has_budget,has_revenue,budget_tier,is_major_studio,dir_avg_rating,dir_movie_count,dir_max_rating,dir_experienced,dir_avg_votes,num_keywords,num_prod_companies,release_month,release_quarter,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,vote_average
1318,90.0,0.0,0.0,2.1485010776113307,4.941642422609304,1,0,0,0,0,0,0,0,0.0,1,4.417,1,4.417,0,139.0,2,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.417
1319,96.0,0.0,14.427352776209043,3.2960220340448543,4.941642422609304,2,0,0,0,1,0,0,1,0.0,0,6.2,1,6.2,0,139.0,0,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.2
1320,107.0,0.0,0.0,1.9830682970222462,4.941642422609304,2,1,0,1,0,1,0,0,0.0,0,7.273,1,7.273,0,139.0,0,2,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.273
1321,140.0,0.0,0.0,3.6068013430783292,4.941642422609304,4,0,0,1,0,1,0,0,0.0,0,6.673,1,6.673,0,139.0,5,1,8,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.673
1322,89.0,0.0,0.0,2.254339780366051,4.941642422609304,1,1,0,1,0,0,0,0,0.0,0,5.5,2,7.442,0,99.5,1,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.442
1323,145.0,16.380459992348886,17.445170678943438,2.9444389791664403,4.941642422609304,3,0,0,0,1,1,1,1,2.0,0,5.802,1,5.802,0,139.0,4,3,11,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.802
1324,96.0,0.0,0.0,2.6105843662087214,4.9344739331306915,1,1,0,0,1,0,0,0,0.0,0,7.562,1,7.562,0,138.0,2,4,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.562
1325,142.0,0.0,0.0,3.1084804332457443,4.9344739331306915,3,0,0,0,0,0,0,0,0.0,0,6.79,1,6.79,0,138.0,11,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6.79
1326,121.0,0.0,0.0,2.547176975514125,4.9344739331306915,2,1,0,0,0,0,0,0,0.0,0,6.7,1,6.7,0,138.0,11,8,10,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.7
1327,96.0,0.0,0.0,2.1939971525771464,4.9344739331306915,2,0,0,1,0,0,0,0,0.0,0,6.790000000000001,2,6.79,0,175.0,0,1,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.507
1328,9.0,0.0,0.0,1.9351380520734023,4.927253685157205,3,1,0,0,0,0,0,0,0.0,0,6.405,1,6.405,0,137.0,2,1,10,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.405
1329,90.0,0.0,0.0,2.761717342351146,4.927253685157205,4,0,0,1,0,0,0,0,0.0,0,7.715,1,7.715,0,137.0,4,3,6,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.715
1330,102.0,0.0,0.0,2.376207232864659,4.927253685157205,2,0,0,0,1,0,0,0,0.0,0,5.31,1,5.31,0,137.0,0,7,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.31
1331,105.0,0.0,0.0,3.967646909176143,4.927253685157205,1,1,0,1,0,1,0,0,0.0,1,7.126,2,7.126,0,382.5,24,2,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.544
1332,99.0,0.0,0.0,2.5509284453299976,4.927253685157205,2,1,0,0,1,0,0,0,0.0,0,5.4,1,5.4,0,137.0,9,6,11,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.4
1333,139.0,0.0,0.0,2.206514624243312,4.927253685157205,3,0,0,0,0,1,0,0,0.0,0,6.383,1,6.383,0,137.0,4,1,10,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.383
1334,82.0,0.0,0.0,2.4955992793267434,4.927253685157205,2,1,0,1,0,1,0,0,0.0,0,6.441999999999999,2,6.442,0,158.5,1,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.732
1335,92.0,0.0,0.0,3.3956486827317387,4.919980925828125,3,1,0,0,0,0,0,0,0.0,0,5.824,1,5.824,0,136.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.824
1336,86.0,0.0,0.0,3.844750082552647,4.919980925828125,3,1,0,1,0,0,0,0,0.0,0,7.3,1,7.3,0,136.0,9,1,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3
1337,89.0,0.0,0.0,2.081439544342509,4.919980925828125,1,0,0,0,0,0,0,0,0.0,0,7.118,1,7.118,0,136.0,1,3,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.118
1338,103.0,0.0,0.0,2.6346906667477494,4.919980925828125,2,1,0,0,0,0,0,0,0.0,0,5.9,1,5.9,0,136.0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.9
1339,102.0,0.0,0.0,2.4946094252493856,4.919980925828125,2,1,0,0,1,1,0,0,0.0,0,5.132,1,5.132,0,136.0,1,8,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.132
1340,86.0,0.0,0.0,2.8504752608968524,4.919980925828125,3,1,0,0,1,1,0,0,0.0,1,6.0,2,6.433,0,94.5,0,3,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.433
1341,106.0,0.0,11.30717969083244,3.4311444580301074,4.919980925828125,3,1,0,0,0,1,0,1,0.0,0,5.68,1,5.68,0,136.0,0,3,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.68
1342,95.0,0.0,0.0,2.6647250763638364,4.919980925828125,3,1,0,0,0,1,0,0,0.0,0,6.801,2,6.801,0,276.5,2,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.32
1343,74.0,0.0,0.0,3.5143474795948113,4.912654885736052,3,1,0,0,1,1,0,0,0.0,1,6.959,1,6.959,0,135.0,2,2,12,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.959
1344,137.0,0.0,14.46093018458451,2.386742401000769,4.912654885736052,3,0,0,0,1,0,0,1,0.0,0,7.144,1,7.144,0,135.0,5,2,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.144
1345,97.0,0.0,0.0,3.2757097416202194,4.912654885736052,3,1,0,0,0,1,0,0,0.0,0,5.1000000000000005,3,6.522,1,268.0,0,0,9,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.522
1346,104.0,0.0,14.45289129661814,3.9349970689879674,4.912654885736052,2,0,0,0,1,1,0,1,0.0,0,6.056,1,6.056,0,135.0,1,4,11,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.056
1347,87.0,0.0,0.0,2.162057857857069,4.912654885736052,1,1,0,0,0,0,0,0,0.0,0,5.615,1,5.615,0,135.0,16,1,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.615
1348,90.0,0.0,11.704107650196379,2.82209291714287,4.912654885736052,2,1,0,0,1,1,0,1,0.0,1,5.878,1,5.878,0,135.0,26,5,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.878
1349,119.0,0.0,15.009433329466965,2.909793048876335,4.912654885736052,2,1,0,1,0,0,0,1,0.0,0,6.922,1,6.922,0,135.0,7,3,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.922
1350,105.0,0.0,0.0,2.9949819921632868,4.90527477843843,3,0,0,0,0,0,0,0,0.0,0,7.6,1,7.6,0,134.0,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6
1351,82.0,0.0,0.0,2.5617133580277653,4.90527477843843,2,1,0,0,0,1,0,0,0.0,0,5.392,1,5.392,0,134.0,7,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.392
1352,92.0,14.914123179965662,16.185754392890075,2.1938856760707046,4.90527477843843,1,1,0,0,0,1,1,1,2.0,0,6.6,1,6.6,0,134.0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
1353,92.0,0.0,0.0,2.061022956155818,4.90527477843843,3,1,0,1,0,1,0,0,0.0,0,7.097,1,7.097,0,134.0,8,3,7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.097
1354,98.0,15.424948670398354,0.0,4.642485238368902,4.90527477843843,3,0,0,1,0,0,1,0,2.0,0,5.142,1,5.142,0,134.0,0,2,8,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142
1355,118.0,0.0,0.0,2.5799895310346925,4.90527477843843,2,1,0,1,0,0,0,0,0.0,1,6.5,1,6.5,0,134.0,1,2,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5
1356,130.0,0.0,14.43601822611707,2.844327819394758,4.897839799950911,3,1,0,0,0,1,0,1,0.0,0,7.019,1,7.019,0,133.0,9,4,10,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.019
1357,108.0,0.0,0.0,1.919126065148496,4.897839799950911,1,0,0,1,0,0,0,0,0.0,1,5.368999999999999,2,5.369,0,169.5,2,3,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.252
1358,109.0,0.0,0.0,5.6292744224811395,4.897839799950911,2,0,0,0,0,0,0,0,0.0,0,7.2,1,7.2,0,133.0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
1359,109.0,0.0,0.0,2.418588768750352,4.890349128221754,1,1,0,1,0,1,0,0,0.0,0,7.0,1,7.0,0,132.0,5,7,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
1360,113.0,0.0,0.0,2.641696700552189,4.890349128221754,2,0,0,1,0,0,0,0,0.0,0,6.590000000000001,4,7.408,1,288.5,4,6,7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.754
1361,64.0,0.0,0.0,2.3572626542847415,4.890349128221754,2,1,0,0,1,1,0,0,0.0,0,7.1,1,7.1,0,132.0,0,1,11,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.1
1362,107.0,17.216707972959764,16.898651008938856,3.6051717050404513,4.890349128221754,2,1,0,0,0,0,1,1,3.0,1,7.3,1,7.3,0,132.0,16,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3
1363,138.0,0.0,0.0,2.188520136706073,4.882801922586371,1,0,0,0,1,0,0,0,0.0,0,7.092,1,7.092,0,131.0,4,4,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.092
1364,92.0,0.0,0.0,2.486821481992772,4.882801922586371,3,1,0,0,0,0,0,0,0.0,0,5.2,1,5.2,0,131.0,0,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.2
1365,96.0,0.0,0.0,2.9402195636237325,4.882801922586371,1,1,0,0,0,0,0,0,0.0,0,7.1,1,7.1,0,131.0,8,8,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1
1366,89.0,0.0,0.0,2.41564588527806,4.882801922586371,2,1,0,0,1,1,0,0,0.0,0,6.745000000000001,2,6.745,0,141.0,1,3,11,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.718
1367,107.0,0.0,0.0,2.2316260040535516,4.882801922586371,1,1,0,0,0,0,0,0,0.0,0,7.183,1,7.183,0,131.0,10,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.183
1368,92.0,0.0,0.0,4.734108546772401,4.882801922586371,2,1,0,1,0,1,0,0,0.0,0,5.4990000000000006,3,6.416,1,88.0,3,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.416
1369,106.0,0.0,0.0,2.5811255075285433,4.882801922586371,2,1,0,0,0,1,0,0,0.0,0,6.799999999999999,2,6.8,0,146.5,0,3,10,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.519
1370,88.0,0.0,0.0,2.892757797926161,4.882801922586371,4,0,0,0,1,0,0,0,0.0,0,6.8,1,6.8,0,131.0,17,5,12,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.8
1371,107.0,0.0,0.0,1.9217638157986412,4.882801922586371,1,1,0,1,0,1,0,0,0.0,0,6.912,1,6.912,0,131.0,0,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.912
1372,91.0,0.0,0.0,3.056121573566775,4.882801922586371,3,1,0,0,0,1,0,0,0.0,0,4.139000000000001,2,5.496,0,313.0,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.496
1373,90.0,0.0,0.0,2.117218906013866,4.875197323201151,2,0,0,1,0,0,0,0,0.0,0,5.903,1,5.903,0,130.0,0,1,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.903
1374,96.0,0.0,0.0,2.9500024218478167,4.875197323201151,3,1,0,0,0,1,0,0,0.0,0,6.36,1,6.36,0,130.0,17,4,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.36
1375,107.0,0.0,0.0,2.2208325911217868,4.875197323201151,1,1,0,0,1,0,0,0,0.0,0,6.138,1,6.138,0,130.0,10,2,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.138
1376,84.0,0.0,0.0,2.7977080730327453,4.875197323201151,5,1,0,0,1,0,0,0,0.0,0,7.5,1,7.5,0,130.0,0,1,12,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7.5
1377,107.0,16.588099342704055,13.378477380388448,2.183012957853201,4.875197323201151,2,1,0,0,0,0,1,1,3.0,0,5.608,1,5.608,0,130.0,2,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.608
1378,105.0,0.0,0.0,2.463853240590168,4.875197323201151,2,1,0,0,1,0,0,0,0.0,0,4.673,1,4.673,0,130.0,1,1,11,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.673
1379,93.0,0.0,0.0,2.9951320934819585,4.867534450455582,3,1,0,1,0,1,0,0,0.0,0,6.377500000000001,3,6.606,1,126.33333333333333,0,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.159
1380,192.0,0.0,15.240040531800684,3.2815876786643643,4.867534450455582,2,0,0,0,0,0,0,1,0.0,0,7.411,1,7.411,0,129.0,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.411
1381,91.0,0.0,0.0,2.435366204227864,4.867534450455582,2,1,0,0,0,0,0,0,0.0,0,6.112,1,6.112,0,129.0,0,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.112
1382,87.0,0.0,0.0,2.7765184905756293,4.867534450455582,2,0,0,0,1,1,0,0,0.0,0,7.027,1,7.027,0,129.0,1,2,11,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.027
1383,90.0,0.0,0.0,1.9220564701759129,4.867534450455582,4,1,0,0,0,0,0,0,0.0,0,6.0,1,6.0,0,129.0,4,1,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0
1384,93.0,0.0,0.0,3.5436802566217316,4.867534450455582,2,1,0,0,0,1,0,0,0.0,0,6.614,2,6.614,0,157.0,10,5,10,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.45
1385,129.0,17.281246492014,15.150511887854474,4.235858591983738,4.859812404361672,2,1,0,0,0,0,1,1,3.0,0,7.7,1,7.7,0,128.0,10,3,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.7
1386,95.0,15.830413711839864,15.295637871962226,2.7631064068502886,4.859812404361672,3,1,0,0,0,1,1,1,2.0,0,5.7,1,5.7,0,128.0,11,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.7
1387,119.0,0.0,10.215484117319336,2.659559991941776,4.859812404361672,1,1,0,0,0,1,0,1,0.0,0,7.125,1,7.125,0,128.0,6,5,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.125
1388,112.0,0.0,0.0,2.4581347937350113,4.852030263919617,4,1,0,0,0,0,0,0,0.0,0,6.886,1,6.886,0,127.0,7,1,9,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6.886
1389,123.0,0.0,0.0,2.6728374453464654,4.852030263919617,4,1,0,1,0,1,0,0,0.0,0,6.484,1,6.484,0,127.0,6,2,7,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.484
1390,90.0,0.0,0.0,2.474435349920705,4.852030263919617,1,1,0,0,0,1,0,0,0.0,0,6.551,1,6.551,0,127.0,2,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.551
1391,96.0,15.030423599064406,0.0,2.730985172384706,4.852030263919617,4,0,0,1,0,0,1,0,2.0,0,7.071,1,7.071,0,127.0,3,11,8,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,7.071
1392,136.0,0.0,0.0,2.202654254368996,4.852030263919617,2,0,0,1,0,0,0,0,0.0,0,7.622,1,7.622,0,127.0,1,3,8,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.622
1393,101.0,17.529082649058825,15.177195065569167,3.592258415509511,4.852030263919617,3,1,0,0,0,0,1,1,3.0,0,6.268,1,6.268,0,127.0,8,6,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.268
1394,111.0,0.0,16.152428959413626,1.947622967058988,4.852030263919617,2,0,0,0,0,0,0,1,0.0,1,6.323,1,6.323,0,127.0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.323
1395,120.0,12.429220196836383,0.0,2.9799077232070195,4.852030263919617,3,1,0,0,1,0,1,0,1.0,0,6.4,1,6.4,0,127.0,12,2,11,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.4
1396,106.0,0.0,0.0,2.521077846092828,4.852030263919617,2,1,0,0,1,0,0,0,0.0,0,8.300000000000002,2,8.635,0,173.5,5,3,11,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.635
1397,81.0,0.0,0.0,3.3520071374713836,4.852030263919617,3,1,0,0,0,0,0,0,0.0,0,5.616999999999999,2,5.617,0,93.5,0,3,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.362
1398,100.0,0.0,0.0,3.454453747962587,4.852030263919617,2,1,0,0,0,0,0,0,0.0,0,5.394,1,5.394,0,127.0,1,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.394
1399,98.0,15.424948670398354,14.593956149224448,2.0761862489591634,4.852030263919617,1,0,0,0,0,0,1,1,2.0,0,6.7,1,6.7,0,127.0,0,2,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7
1400,104.0,0.0,0.0,2.944702102441212,4.844187086458591,3,1,0,1,0,0,0,0,0.0,1,6.829,1,6.829,0,126.0,3,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.829
1401,80.0,0.0,0.0,2.139242294797872,4.844187086458591,1,1,0,1,0,0,0,0,0.0,1,6.300000000000001,2,6.413,0,135.0,4,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.413
1402,93.0,0.0,0.0,3.2608235854759573,4.836281906951478,4,1,0,0,0,0,0,0,0.0,0,5.808,1,5.808,0,125.0,6,5,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.808
1403,90.0,0.0,0.0,1.932100953781127,4.836281906951478,3,1,0,1,0,0,0,0,0.0,0,6.76,1,6.76,0,125.0,2,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6.76
1404,120.0,0.0,0.0,2.4010720397086995,4.8283137373023015,2,1,0,0,0,1,0,0,0.0,0,7.62,1,7.62,0,124.0,7,4,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.62
1405,108.0,0.0,0.0,2.548507231197595,4.8283137373023015,3,1,0,1,0,1,0,0,0.0,0,5.851,1,5.851,0,124.0,5,4,8,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.851
1406,101.0,0.0,0.0,2.62358104447576,4.8283137373023015,1,1,0,0,0,0,0,0,0.0,0,6.331,1,6.331,0,124.0,11,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.331
1407,121.0,0.0,17.211895779735134,3.0078584533518313,4.8283137373023015,4,0,0,1,0,0,0,1,0.0,0,7.089,1,7.089,0,124.0,6,3,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7.089
1408,113.0,0.0,0.0,2.4807312783775197,4.8283137373023015,1,1,0,0,0,0,0,0,0.0,0,7.327,1,7.327,0,124.0,9,2,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.327
1409,90.0,17.186248766505983,0.0,3.550909654890482,4.8283137373023015,1,1,0,1,0,0,1,0,3.0,1,7.612,2,7.612,0,605.5,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.234
1410,113.0,0.0,0.0,2.423297168156309,4.8283137373023015,1,1,0,0,0,0,0,0,0.0,0,6.6,1,6.6,0,124.0,6,4,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6
1411,67.0,0.0,0.0,2.176795086935746,4.8283137373023015,2,0,0,1,0,0,0,0,0.0,0,6.173333333333332,4,7.661,1,270.25,0,2,8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.661
1412,106.0,0.0,0.0,2.857848566190605,4.8283137373023015,3,1,0,0,0,1,0,0,0.0,0,5.530999999999999,2,5.98,0,455.0,3,4,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.98
1413,96.0,0.0,0.0,2.323661418595962,4.8283137373023015,2,0,0,0,0,1,0,0,0.0,0,7.226,1,7.226,0,124.0,8,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.226
1414,83.0,0.0,0.0,2.242516566527926,4.8283137373023015,2,1,0,1,0,0,0,0,0.0,0,6.393999999999999,2,6.394,0,278.5,0,1,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.835
1415,100.0,0.0,0.0,2.245485500953473,4.820281565605037,1,0,0,0,1,0,0,0,0.0,0,5.8,1,5.8,0,123.0,3,0,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8
1416,117.0,0.0,0.0,2.528125768907977,4.820281565605037,2,1,0,1,0,1,0,0,0.0,0,7.171,1,7.171,0,123.0,0,6,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.171
1417,92.0,0.0,0.0,2.434753056571463,4.820281565605037,1,1,0,1,0,1,0,0,0.0,0,5.736,1,5.736,0,123.0,2,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.736
1418,95.0,0.0,0.0,2.8635713699516523,4.820281565605037,1,1,0,0,0,1,0,0,0.0,0,5.878,1,5.878,0,123.0,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.878
1419,107.0,0.0,0.0,2.5855058483441162,4.812184355372417,1,1,0,1,0,1,0,0,0.0,0,7.996,1,7.996,0,122.0,8,6,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.996
1420,100.0,0.0,0.0,1.8665576793032415,4.812184355372417,3,1,0,0,0,0,0,0,0.0,0,6.905,1,6.905,0,122.0,5,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.905
1421,98.0,0.0,0.0,2.6969892537427853,4.812184355372417,3,0,0,0,0,0,0,0,0.0,0,6.246,1,6.246,0,122.0,0,3,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.246
1422,91.0,0.0,0.0,2.648724735017395,4.804021044733257,2,0,0,0,0,0,0,0,0.0,0,5.74,1,5.74,0,121.0,5,2,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.74
1423,116.0,0.0,0.0,3.385067999732272,4.804021044733257,3,1,0,0,0,0,0,0,0.0,0,6.665,1,6.665,0,121.0,1,3,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.665
1424,120.0,0.0,19.103777593709314,2.4518667957098,4.804021044733257,2,0,0,0,1,0,0,1,0.0,0,7.223,1,7.223,0,121.0,0,3,12,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.223
1425,131.0,16.648723960844016,0.0,3.636954381249017,4.804021044733257,3,0,0,1,0,0,1,0,3.0,0,6.661,1,6.661,0,121.0,11,2,8,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.661
1426,92.0,15.76142084987672,0.0,3.236401351734019,4.795790545596741,4,1,0,0,0,0,1,0,2.0,0,5.682499999999999,3,5.855,1,206.33333333333334,2,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5.646
1427,85.0,0.0,0.0,2.477126462469038,4.795790545596741,1,1,0,1,0,1,0,0,0.0,1,7.383,1,7.383,0,120.0,1,2,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.383
1428,100.0,0.0,0.0,2.503728404028588,4.795790545596741,2,1,0,1,0,1,0,0,0.0,0,6.083,1,6.083,0,120.0,2,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.083
1429,115.0,0.0,0.0,2.4951044747644464,4.795790545596741,2,1,0,0,0,1,0,0,0.0,1,6.367,1,6.367,0,120.0,7,4,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.367
